text,meta_text,flag
<sep> hi! <sep> i have a designer job for amazon in soul <sep> hi. how are you? <sep> seoul is perfect <sep> but do you have any other option besides designer <sep> how do you feel about working for amazon? <sep> engineer or sales could work? <sep> :) <sep> engineer for amazon? <sep> i can do that <sep> if thats ok with you <sep> just aksing... would it be possuble to take less salary and 1 more holiday? <sep> asking possible* <sep> actually that works! <sep> thanks :) <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hi <sep> what position are you interested in? <sep> most important thing for me is sales at google <sep> the rest is negotiable <sep> is sydney okay? <sep> the only one that's 0. any othe relocation decent? <sep> i have a position available there @ $20/hour with 2 days vacation. <sep> i also have this in seoul. <sep> can you do one more hiluday? <sep> holiday? <sep> yes. <sep> which city? <sep> any except sydney.:-) seoul or toyoko best tho <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<agree>', '<end>']",0
"<sep> hello <sep> hello there <sep> are you ready to be introduced to our customer as our new worker? <sep> sure thing <sep> okay, <sep> your salar <sep> this seems acceptable to me <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<greet>', '<end>']",0
"<sep> hi, how are you today? <sep> hello <sep> good and you? <sep> lets make this quick <sep> not too bad.... ok <sep> what are you looking for? <sep> this one is a little confusing to people it seems <sep> for me amazon or google are my top spots to land <sep> google sales? <sep> but im willing to concede for better workplace <sep> how about manager <sep> ok <sep> in tokyo? <sep> sydney? <sep> sure <sep> what can you do for weekly holiday? <sep> 3 ok? <sep> ok <sep> 50 an hour? <sep> 48 <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> hi <sep> can you do sales at google, facebook or amazon? <sep> i am a worker looking to apply my skills with your company. <sep> i can work with you on salary and holidays <sep> sales at amazon is alright <sep> workplace city is important <sep> ok what city <sep> my top three are: sydney, beijing, tokyo <sep> can we do tokyo? <sep> yes <sep> can you do manager or designer at apple? <sep> that would help me out <sep> holiday and salary about about equal as far as importance <sep> apple manager would work <sep> in tokyo <sep> ok <sep> that score is about 50. i'd like to do better <sep> could we work a bit on the salary and holidays? <sep> send a proposal <sep> meet me halfway <sep> ok. something fair for both of us <sep> yup <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello! <sep> hello! my dream job is sales at google. <sep> hi, i am the worker though <sep> :) <sep> oh i am so sorry! <sep> which places are good openings? <sep> sales at google, amazon, and facebook look great. <sep> okay out me down for sales at facebook <sep> sure thing. <sep> what city is good? <sep> where would you like to be stationed? <sep> tokyo is best for me <sep> beijing and sydney look good. <sep> i'll switch to beijing if it works for you <sep> tokyo is looking pretty abysmal to be honest. <sep> sure thing! <sep> can i add an additional holiday? <sep> is it of more importance for yoyu? <sep> because if we go to 3 days i can pay you a whole lot. <sep> lets try that then <sep> great. that works! <sep> have a good day! <sep> great! <sep> yyou too! <end>","['<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> i have a position in facebook as a manager, i'd be willing to give you any workplace you like and a high salary <sep> hi, do you have any positions at apple? <sep> i have apple engineer <sep> how do you feel about working in sydney? <sep> i am not interested in an engineering position, <sep> any other positions at apple. <sep> manager is the only other thing i can try to work with <sep> any positions at face book? <sep> only in manager for facebook <sep> i have nothing in amazon and google manager <sep> ok manager works for me. <sep> manager where? <sep> like you mentioned facebook. <sep> ok, what workplace would you prefer? <sep> can you do , tokyo? <sep> tokyo is the one place i dont have openings in <sep> i will take the least salary. <sep> ok, tokyo it is <end>","['<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
"<sep> hiya <sep> hello there <sep> give me your top 4 postitions <sep> positions* <sep> and then top 2 workplaces <sep> amazon sales, google sales, apple sales and facebook sales <sep> and then whether you prefer salary or more weekly holiday <sep> they are both almost equally important <sep> and i would most prefer beijing and sydney, the others are useless to me <sep> ler see <sep> that isnt great for me really <sep> its a 67 so <sep> if you can find something thats more balanced go ahead <sep> its not particularly good for me either <sep> 54 <sep> this probably doesnt work for you at all but <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inform>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hello <sep> how r u <sep> how r u <sep> w r u <sep> i am doing konw <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hi we have great spots in facebook and apple <sep> hello! :) <sep> nothing available in beijing or sydney though <sep> howdy there <sep> apple engineer? <sep> that works <sep> i could compromise with tokyo? <sep> does that work <sep> could you bump salary 2 points and we call it a deal? <sep> thanks! <sep> have a good day :) <end>,"['<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hey! <sep> hi there, i'm looking for a sales situation, preferrably at apple, but facebook would work too. <sep> ok <sep> any preference on workplace? <sep> i dont have much available for sales... would you be open for anything else? <sep> sales is unfortunately really the only job i have skills in. <sep> ok... if we go the sales route... i am not going to be able to be flexible in many of the other categories... i just want to let you know <sep> im sorry :( <sep> i understand. thanks for being up front with me <sep> i am going to send you soemthing and lets see where you are with it and i am sure we can come up with a good happy medium for both of us <sep> sounds good. <end>","['<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hey there. <sep> hello. i am the recruiter. <sep> i am looking for a sales position. <sep> i have an excellent position as an engineer available. are you interested? <sep> that doesn't work well for me. <sep> it would pay more than three times as much as sales. <sep> not on my end. <sep> i will speak to management about that. could i interest you in a manager position at google in the meantime? <sep> perhaps. <sep> as a manager at google in seoul, you would likely be a great fit and we could always negotiate a great salary and weekly holidays. <sep> that is nothing like what we just discussed? <sep> one moment <sep> i could offer you another proposal if you like, for a different company? <sep> and this one would be in sales, as you mentioned you liked. <sep> as long as it's not facebook. <sep> remember, sales positions always come with eventual promotions based on performance :-) <sep> are you sure you don't want to accept my last proposal? i cannot offer you any better terms as i am not permitted to. <sep> you can, however, make a last proposal if you are willing to reduce your holiday days. <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
"<sep> i'd like a job in sales, preferable at amazon <sep> have you considered other kinds of openings at amazon? say, in design or manager? <sep> design would work <sep> can it be beijing? <sep> i'm afraid i don't see amazon openings in beijing. seoul? <sep> i could do seoul with a high salary and weekly holiday <sep> yes, i think we can do that. i can offer a very high salary in seoul and a holiday each week. <sep> i can send over a proposal. i hope you will accept. <sep> can you do another location, then i can negotiate on ssalary and holiday <sep> we can perhaps consider tokyo, but i have to say, 6 holidays per week is a bit excessive, don't you think? <sep> 2 days off per week, and you have a deal! <end>","['<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hello <sep> hello. tell me about the job that you are looking for. <sep> i am looking for a engineer job at either google or apple <sep> would you be interested in a designer job or sales job at all? <sep> and please tell me about your salary, weekly holiday, and location preferences please. <sep> i could do a sales position at apple but id have to be located in seoul and have 5 vacation days <sep> the engineer position would have to be either google or apple <sep> i'm going to send a proposal for an apple sales job to you. <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> i would like to work for facebook, is possible. <sep> hello <sep> okay, there is a designer position open. <sep> designer at facebook would be great <sep> i can be flexible about the city, but my top two are sydney and seoul <sep> the most openings are in beijing, soul, and tokyo. <sep> tokyo is ok too <sep> okay seoul works. <sep> ok <sep> what about salary? <sep> it can be about the middle <sep> maybe around 35 <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> i would like to propose <sep> 50/hr <sep> yes that's good salary <sep> i am glad that you agree <sep> how about work in sales <sep> i am good in sales 30 <sep> holiday 2 days a week <sep> how about 4 a week <sep> i can do 3 <sep> i believe that i am an asset to your company. i would like to meet you at 4 <sep> with workplce bejing <sep> how about sydney <sep> 4 is not meeting, but 3 days is <sep> 3 days and bejing is a great offer especially for the pay <sep> i could do 20 salary and 4 days <sep> i will take your three days but i must stick with sydney <sep> for sydney it would be salary 19 <sep> i just can not do a salary of 20 and i will stick with sydney <sep> final offer $50, sales, 3 days, bejing <sep> that is my final offer to you <end>","['<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
"<sep> hello. <sep> my name is sam and i'm looking to relocate for employment. <sep> hope you can help me! <sep> i have some managerial experience. <sep> i'll send an offer out and we can talk about it further. <sep> sound reasonable? <sep> hello <sep> i'm not currently looking for managers <sep> oh, i see. how about engineers? i used to do that in one of my first jobs. <sep> designing isn't my strong suit and i don't have sales experience. <sep> if you'd rather not discuss details here, i'll wait for a proposal. <sep> that's the best i could do <sep> that unfortunately won't work for my current situation, but we can discuss this in greater detail. <sep> how about this solution? it seems to be a compromise. <sep> hopefully there will be some middle ground or additional negotation. <sep> i can't offer that much salary or holiday, as i said engineers and managers aren't a priority <sep> *negotiation <sep> okay, if that's the case, i can try a designer position if it's fair for us both. <sep> i'm looking for designer positions in amazon or google <sep> which one would you prefer? <sep> google would be preferred. <sep> tokyo is your preferred city? <sep> yes, it is. japan is ideal. <sep> i think we're close to reaching an agreement. <sep> tokyo isn't my preferred city <sep> i'd prefer sydney <sep> i understand that. <sep> sydney would not work for me. <sep> i think your previous offer is acceptable. <sep> how about a slight increase and we can work this out? <sep> that's below my threshold <sep> i can bump you to 33 <sep> ok. i understand that. i'll listen to one final offer. <sep> send the details and i'll look forward to accepting a future offer. <sep> done deal. thank you, recruiter. <sep> i look forward to working for your company. <sep> okay, please accept and thank you <sep> doing it now. <end>","['<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<disagree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
